0.025504,8.723141
0.025539,8.837779
0.025570,8.950929
0.025611,9.062650
0.025641,9.172993
0.025674,9.282008
0.025807,9.389744
0.025880,9.496243
0.025900,9.601548
0.025977,9.705698
0.026016,9.808730
0.026039,9.808730
0.026076,9.808730
0.026082,1.000000
0.026127,1.000000
0.026165,1.000000
0.026199,1.000000
0.026322,2.000000
0.026376,3.000000
0.026450,4.000000
0.026509,4.250000
0.026527,4.485294
0.026565,4.708245
0.026689,4.920638
0.026750,5.123864
0.026768,5.319029
0.026805,5.507033
0.026917,5.688619
0.026973,5.688619
0.027011,5.688619
0.027016,1.000000
0.027072,1.000000
0.027110,1.000000
0.027148,1.000000
0.027263,2.000000
0.027322,2.500000
0.027384,2.900000
0.027434,3.244828
0.027501,3.553010
0.027554,3.834462
0.027569,4.095255
0.027718,4.339440
0.027781,4.569884
0.027829,4.788708
0.027854,4.997533
0.027955,5.197631
0.028012,5.390027
0.028048,5.575555
0.028087,5.754909
0.028204,5.928674
0.028256,5.928674
0.028299,5.928674
0.028305,1.000000
0.028355,1.000000
0.028450,2.000000
0.028606,2.500000
0.028619,2.500000
0.028675,2.900000
0.028743,3.244828
0.028792,3.553010
0.028809,3.834462
0.028915,4.095255
0.028951,4.339440
0.028964,4.569884
0.028994,4.788708
0.029107,4.997533
0.029154,5.197631
0.029167,5.390027
0.029196,5.575555
0.029325,5.754909
0.029387,5.928674
0.029407,6.097345
0.029444,6.261351
0.029475,6.421061
0.029579,6.576799
0.029631,6.728848
0.029644,6.877462
0.029683,7.022865
0.029720,7.165257
0.029757,7.304819
0.029889,7.441715
0.029959,7.576093
0.029976,7.708087
0.030010,7.837821
0.030060,7.965407
0.030117,8.090950
0.030186,8.214545
0.030334,8.336280
0.030392,8.456238
0.030406,8.574494
0.030437,8.691119
0.030471,8.806179
0.030503,8.919735
0.030529,9.031846
0.030585,9.031846
0.030636,9.031846
0.030648,1.000000
0.030826,2.000000
0.030883,3.000000
0.030959,4.000000
0.031005,4.250000
0.031016,4.485294
0.031050,4.708245
0.031133,4.920638
0.031173,5.123864
0.031202,5.319029
0.031271,5.507033
0.031321,5.688619
0.031333,5.864409
0.031381,6.034929
0.031435,6.200631
0.031548,6.361905
0.031590,6.519091
0.031602,6.672486
0.031625,6.822355
0.031656,6.968932
0.031685,7.112426
0.031789,7.253025
0.031841,7.390899
0.031859,7.526200
0.031904,7.659070
0.031943,7.789634
0.031982,7.918010
0.032027,7.918010
0.032040,1.000000
0.032212,2.000000
0.032273,3.000000
0.032353,3.333333
0.032414,3.633333
0.032430,3.908563
0.032565,4.164411
0.032611,4.164411
0.032640,4.164411
0.032644,1.000000
0.032679,1.000000
0.032708,1.000000
0.032842,2.000000
0.032901,2.500000
0.032961,2.900000
0.033031,3.244828
0.033130,3.553010
0.033180,3.834462
0.033331,4.095255
0.033509,4.339440
0.033566,4.569884
0.033583,4.788708
0.033636,4.997533
0.033809,5.197631
0.033872,5.390027
0.033885,5.575555
0.033916,5.754909
0.033956,5.754909
0.033996,5.754909
0.034006,1.000000
0.034167,2.000000
0.034224,2.500000
0.034284,2.900000
0.034341,3.244828
0.034417,3.553010
0.034469,3.834462
0.034488,4.095255
0.034620,4.339440
0.034685,4.569884
0.034699,4.788708
0.034725,4.997533
0.034758,4.997533
0.034767,1.000000
0.034913,2.000000
0.034958,2.500000
0.035037,2.900000
0.035092,3.244828
0.035173,3.553010
0.035220,3.834462
0.035234,4.095255
0.035315,4.339440
0.035368,4.569884
0.035390,4.788708
0.035539,4.788708
0.035588,4.788708
0.035601,1.000000
0.035826,2.000000
0.035897,2.500000
0.035949,2.900000
0.036001,3.244828
0.036069,3.553010
0.036120,3.834462
0.036233,4.095255
0.036300,4.339440
0.036320,4.569884
0.036353,4.788708
0.036453,4.997533
0.036512,5.197631
0.036531,5.390027
0.036586,5.575555
0.036763,5.754909
0.036842,5.928674
0.036861,6.097345
0.036896,6.261351
0.036929,6.421061
0.037039,6.576799
0.037086,6.728848
0.037099,6.877462
0.037135,6.877462
0.037165,6.877462
0.037170,1.000000
0.037213,1.000000
0.037243,1.000000
0.037344,2.000000
0.037417,3.000000
0.037525,3.333333
0.037571,3.633333
0.037585,3.908563
0.037671,4.164411
0.037733,4.404541
0.037753,4.631580
0.037790,4.847489
0.037911,5.053781
0.037977,5.251653
0.037998,5.442069
0.038027,5.625823
0.038076,5.803574
0.038259,5.975882
0.038311,6.143221
0.038325,6.306002
0.038350,6.464581
0.038382,6.619270
0.038495,6.770345
0.038550,6.918047
0.038569,7.062597
0.038600,7.204188
0.038637,7.342996
0.038670,7.479180
0.038781,7.612885
0.038848,7.744241
0.038893,7.873369
0.038934,8.000380
0.038970,8.125374
0.039020,8.248445
0.039182,8.369680
0.039224,8.489159
0.039239,8.606956
0.039274,8.723141
0.039313,8.837779
0.039350,8.950929
0.039393,9.062650
0.039600,9.172993
0.039658,9.282008
0.039673,9.389744
0.039706,9.496243
0.039738,9.601548
0.039771,9.705698
0.039809,9.808730
0.039851,9.910680
0.039893,10.011581
0.040051,10.111465
0.040103,10.210363
0.040139,10.210363
0.040181,10.210363
0.040187,1.000000
0.040234,1.000000
0.040262,1.000000
0.040291,1.000000
0.040320,1.000000
0.040349,1.000000
0.040378,1.000000
0.040432,1.000000
0.040494,1.000000
0.040510,1.000000
0.040794,2.000000
0.040863,2.500000
0.040941,2.900000
0.041010,3.244828
0.041096,3.553010
0.041151,3.834462
0.041202,4.095255
0.041312,4.339440
0.041354,4.569884
0.041367,4.788708
0.041535,4.997533
0.041643,5.197631
0.041664,5.390027
0.041699,5.575555
0.041950,5.754909
0.042021,5.928674
0.042035,6.097345
0.042075,6.261351
0.042139,6.421061
0.042304,6.576799
0.042353,6.728848
0.042366,6.877462
0.042394,7.022865
0.042425,7.165257
0.042460,7.304819
0.042602,7.441715
0.042657,7.576093
0.042672,7.708087
0.042709,7.837821
0.042764,7.965407
0.042809,8.090950
0.042854,8.214545
0.042893,8.214545
0.042905,1.000000
0.043093,2.000000
0.043155,3.000000
0.043244,4.000000
0.043295,4.250000
0.043321,4.485294
0.043350,4.708245
0.043389,4.708245
0.043401,1.000000
0.043588,2.000000
0.043653,2.500000
0.043727,2.900000
0.043796,3.244828
0.043879,3.553010
0.043959,3.834462
0.043984,4.095255
0.044130,4.339440
0.044222,4.569884
0.044245,4.788708
0.044293,4.997533
0.044482,5.197631
0.044596,5.390027
0.044617,5.575555
0.044653,5.754909
0.044709,5.928674
0.044757,5.928674
0.044771,1.000000
0.044980,2.000000
0.045062,2.500000
0.045137,2.900000
0.045216,3.244828
0.045330,3.553010
0.045395,3.834462
0.045414,4.095255
0.045564,4.339440
0.045647,4.569884
0.045690,4.788708
0.045744,4.997533
0.045917,5.197631
0.046020,5.390027
0.046050,5.575555
0.046106,5.754909
0.046171,5.754909
0.046232,5.754909
0.046248,1.000000
0.046475,2.000000
0.046532,2.500000
0.046589,2.900000
0.046639,3.244828
0.046714,3.553010
0.046755,3.834462
0.046765,3.834462
0.046804,3.834462
0.046815,1.000000
0.046997,2.000000
0.047056,2.500000
0.047119,2.900000
0.047171,3.244828
0.047253,3.553010
0.047312,3.834462
0.047329,4.095255
0.047461,4.339440
0.047526,4.569884
0.047541,4.788708
0.047580,4.997533
0.047652,5.197631
